node_id,node_kind,outcome,is_combat,profile_count,mean_visit_probability,std_visit_probability,min_visit_probability,max_visit_probability,range_visit_probability,min_visit_profile,max_visit_profile,mean_expected_visits,range_expected_visits
323,narrative,,false,27,0.0189271464394,0.0101859333853,0.00466647901235,0.0378206419753,0.033154162963,cautious_noble_tactical,reckless_selfish_physical,0.0249904727327,0.0581734876543
324,narrative,,false,27,0.0703433438073,0.027598677943,0.033664,0.104512857143,0.070848857143,cautious_noble_physical,reckless_selfish_tactical,0.0703433438073,0.070848857143
325,narrative,,false,27,0.100271863381,0.0523870659571,0.01952,0.201223076923,0.181703076923,cautious_selfish_tactical,reckless_noble_physical,0.100271863381,0.181703076923
326,narrative,,false,27,0.0215118703164,0.0193301836485,0.00100992258357,0.0627940710086,0.061784148425,reckless_selfish_physical,cautious_noble_tactical,0.0215118703164,0.061784148425
327,preterminal,death,false,27,0.0589149901667,0.0231923274993,0.02065714136,0.0945522874969,0.0738951461369,cautious_noble_physical,cautious_selfish_tactical,0.0589149901667,0.0738951461369
328,narrative,,false,27,0.00462691003375,0.00343392988396,0.000155055881269,0.0108655801103,0.010710524229,cautious_selfish_tactical,neutral_noble_physical,0.00462691003375,0.010710524229
329,narrative,,false,27,0.0278034353057,0.0304040733328,0.0001414566126,0.114358227942,0.114216771329,cautious_selfish_physical,reckless_noble_tactical,0.0278034353057,0.114216771329
330,narrative,,false,27,0.0589947403183,0.0179846733189,0.0277843305724,0.0768689176873,0.0490845871149,cautious_noble_tactical,reckless_selfish_neutral,0.0589947403183,0.0490845871149
331,narrative,,false,27,0.336983235201,0.0409692372472,0.282804712588,0.403411097805,0.120606385217,cautious_noble_tactical,cautious_selfish_physical,0.336983235201,0.120606385217
332,narrative,,false,27,0.0152673678182,0.00859192363135,0.00396825597906,0.0363790601891,0.03241080421,cautious_selfish_tactical,neutral_noble_physical,0.0152673678182,0.03241080421
333,narrative,,false,27,0.25,0,0.25,0.25,0,cautious_selfish_physical,cautious_selfish_physical,0.25,0
334,narrative,,false,27,0.0768302666965,0.0172059678567,0.0558364369211,0.102202339507,0.0463659025859,cautious_selfish_physical,reckless_noble_physical,0.0768302666965,0.0463659025859
335,narrative,,false,27,0.145164751686,0.0375567920474,0.102393954023,0.202677595238,0.100283641215,reckless_noble_neutral,cautious_selfish_tactical,0.145164751686,0.100283641215
336,narrative,,true,27,0.0202536124686,0.00589114326183,0.0117850046296,0.0277473809524,0.0159623763228,cautious_noble_tactical,reckless_selfish_tactical,0.0202536124686,0.0159623763228
337,narrative,,false,27,0.035157593352,0.0119301389131,0.0166637226289,0.0579209022217,0.0412571795928,reckless_selfish_physical,reckless_noble_tactical,0.035157593352,0.0412571795928
338,narrative,,false,27,0.0424416869397,0.0185881957554,0.0170034705166,0.0656074418152,0.0486039712986,cautious_noble_tactical,reckless_selfish_neutral,0.0424416869397,0.0486039712986
339,narrative,,true,27,0.00338337289955,0.00315208343145,0.000418280034122,0.010996586836,0.0105783068019,reckless_noble_physical,reckless_noble_tactical,0.00338337289955,0.0105783068019
340,narrative,,true,27,0.0546126422142,0.0564526679395,0.0003547263897,0.196361371747,0.196006645357,cautious_selfish_tactical,reckless_noble_physical,0.0546126422142,0.196006645357
341,narrative,,false,27,0.0188080325716,0.0157048554955,0.00428621324702,0.058607927861,0.054321714614,cautious_selfish_tactical,cautious_selfish_physical,0.0188080325716,0.054321714614
342,narrative,,true,27,0.0656603718018,0.0177096204126,0.0445274725275,0.0978918007246,0.0533643281971,reckless_noble_physical,cautious_selfish_neutral,0.0656603718018,0.0533643281971
343,narrative,,false,27,0.0585386811455,0.0207415719493,0.0279979644512,0.09980782875,0.0718098642988,reckless_noble_tactical,cautious_selfish_physical,0.0585386811455,0.0718098642988
344,narrative,,false,27,0.000883525564869,0.000467841922035,0.000130660225659,0.00173618835389,0.00160552812823,reckless_noble_physical,neutral_noble_tactical,0.000883525564869,0.00160552812823
345,narrative,,false,27,0.125,0,0.125,0.125,0,cautious_selfish_physical,cautious_selfish_physical,0.125,0
346,narrative,,false,27,0.030463361463,0.0178643320851,0.00662624485597,0.0616263374486,0.0550000925926,cautious_noble_physical,neutral_selfish_tactical,0.030463361463,0.0550000925926
347,narrative,,false,27,0.0947740955395,0.0167393188413,0.0747498061111,0.123039712525,0.0482899064139,reckless_noble_physical,cautious_selfish_physical,0.0947740955395,0.0482899064139
348,narrative,,false,27,4.11936893105e-05,4.30845723281e-05,7.85075393758e-08,0.000138897652506,0.000138819144967,cautious_selfish_tactical,reckless_noble_physical,4.11936893105e-05,0.000138819144967
349,narrative,,false,27,0.168651629633,0.0507042251288,0.04666,0.23416,0.1875,cautious_selfish_physical,cautious_noble_tactical,0.168651629633,0.1875
350,preterminal,win,false,27,0.132992146115,0.0650467867756,0.0543968742799,0.258347221483,0.203950347203,reckless_selfish_tactical,cautious_selfish_physical,0.132992146115,0.203950347203
