edge_id,source_id,target_id,transition_kind,neutral_compiled_weight,neutral_expected_flow,balanced_mean_expected_flow,expected_flow_range,neutral_expected_flow_given_death,neutral_expected_flow_given_win,neutral_win_minus_death_expected_flow
e0444,245,190,forced,1,0.00935754547033,0.0117596080299,0.0737522450331,0.00307130106388,0.0555392464631,0.0524679453992
e0445,246,197,combat,0.833,0.00376913041644,0.00436092666163,0.0149047017105,0.00233585172265,0.014298668213,0.0119628164903
e0446,246,Death,combat,0.167,0.00075563598985,0.000874279414756,0.00298809746178,0.000858493017902,0,-0.000858493017902
e0447,247,159,profile_choice,0.5,0.0110126012806,0.0173777089711,0.0659900588076,0.0119313466259,0.00426306688788,-0.00766827973802
e0448,247,220,profile_choice,0.5,0.0110126012806,0.0101572992104,0.0459651162854,0.0113510587672,0.00852613377576,-0.00282492499144
e0449,248,44,profile_choice,0.5,0.0616470970312,0.0595629266749,0.0670758214071,0.0640095135616,0.0442916767241,-0.0197178368375
e0450,248,300,profile_choice,0.5,0.0616470970312,0.0595629266749,0.0670758214071,0.0619998553415,0.0590555689655,-0.002944286376
e0451,249,169,profile_choice,0.5,0.00842516098769,0.00982250213407,0.0229246442422,0.00528312357752,0.0315080420854,0.0262249185079
e0452,249,107,profile_choice,0.5,0.00842516098769,0.00796970509677,0.0183566671417,0.00489237558078,0.0343786602131,0.0294862846323
e0453,250,186,profile_choice,0.5,0.039046875,0.0541325231481,0.141283333333,0.0387145718425,0.041488129916,0.0027735580735
e0454,250,228,profile_choice,0.5,0.039046875,0.0291062268519,0.0236833333333,0.0384904871665,0.0431343610887,0.0046438739222
e0455,251,10,forced,1,0.0359473535475,0.031287629018,0.0638666029279,0.0099302337125,0.227081323407,0.217151089694
e0456,252,155,profile_choice,0.5,0.161130859375,0.148404837879,0.138544164609,0.148588236053,0.253274855448,0.104686619395
e0457,252,70,profile_choice,0.5,0.161130859375,0.171603706126,0.251396399177,0.148588236053,0.253274855448,0.104686619395
e0458,253,278,combat,0.833,0.0301530433315,0.040587725136,0.117515026113,0.0152276658762,0.139801869289,0.124574203413
e0459,253,Death,combat,0.167,0.0060450879188,0.00813703493124,0.023559435007,0.00686794414322,0,-0.00686794414322
e0460,254,32,profile_choice,0.5,0.0394960515552,0.0442392554733,0.102584669163,0.0251681533741,0.144755514419,0.119587361045
e0461,254,146,profile_choice,0.5,0.0394960515552,0.0442392554733,0.102584669163,0.0448722466244,0,-0.0448722466244
e0462,255,82,combat,0.833,0.157984206221,0.176957021893,0.410338676651,0.140080799997,0.289511028838,0.149430228841
e0463,255,Death,combat,0.167,0.0316727040082,0.0354763777384,0.0822647767118,0.0359839864887,0,-0.0359839864887
e0464,256,224,forced,1,0.0482521089567,0.0548732927672,0.122529978559,0.0243679215042,0.223716556737,0.199348635233
e0465,257,133,profile_choice,0.5,0.00842516098769,0.0152624538534,0.0658264000497,0.00567387157425,0.0286374239576,0.0229635523834
e0466,257,161,profile_choice,0.5,0.00842516098769,0.00781156656904,0.0156066425678,0.00489237558078,0.0343786602131,0.0294862846323
e0467,258,50,forced,1,0.0189364715004,0.0212557740912,0.0422760834505,0.0195467268095,0.0144532496602,-0.0050934771493
e0468,259,Death,outcome,1,0.000724375457764,0.00143513337496,0.00548490608852,0.000822977308099,0,-0.000822977308099
e0469,260,156,combat,0.833,0.0187150909407,0.0235192160597,0.147504490066,0.00614260212776,0.111078492926,0.104935890798
e0470,260,Death,combat,0.167,0.00375200502652,0.00471513695315,0.0295717285006,0.00426272724124,0,-0.00426272724124
e0471,261,208,profile_choice,0.5,0.0839445471969,0.0564465757574,0.0915232994188,0.0789452779251,0.120671524986,0.0417262470609
e0472,261,264,profile_choice,0.5,0.0839445471969,0.101801464005,0.261494808627,0.0784016205713,0.124665486997,0.0462638664257
e0473,262,191,profile_choice,0.5,0.0110126012806,0.0137675040907,0.0463426527144,0.0113510587672,0.00852613377576,-0.00282492499144
e0474,262,234,profile_choice,0.5,0.0110126012806,0.0137675040907,0.0463426527144,0.0125116344845,0,-0.0125116344845
e0475,263,70,profile_choice,0.5,0.0378729430008,0.0384151333482,0.0231829512928,0.0349248667603,0.0595308943372,0.0246060275769
e0476,263,157,profile_choice,0.5,0.0378729430008,0.0384151333482,0.0231829512928,0.035123374123,0.0580725661085,0.0229491919855
e0477,264,97,profile_choice,0.5,0.234403595712,0.241938009149,0.325967325854,0.241957592176,0.178908393256,-0.06304919892
e0478,264,6,profile_choice,0.5,0.234403595712,0.271228259061,0.584137090094,0.195893879664,0.517314039031,0.321420159367
e0479,265,142,forced,1,0.153241189428,0.170658701225,0.374669448532,0.0773887267503,0.710488971162,0.633100244412
e0480,266,209,forced,1,0.0210544773082,0.0279781153935,0.087334224389,0.0122260465764,0.0859122718727,0.0736862252963
e0481,267,125,forced,1,0.0520625,0.062036832211,0.16028939394,0.0514513656163,0.0565521799342,0.0051008143179
e0482,268,288,forced,1,0.0429527871466,0.0498466021506,0.107892137951,0.0140978145688,0.254934954811,0.240837140242
e0483,269,314,profile_choice,0.5,0.0263833422125,0.0268686179595,0.0776024494485,0,0.220207753493,0.220207753493
e0484,269,7,profile_choice,0.5,0.0263833422125,0.0250768769395,0.0441587429351,0.00899239132965,0.154145427445,0.145153036115
e0485,270,21,forced,1,0.00361176922155,0.0040697755664,0.0129516780887,0.00267117854749,0.0105217896499,0.00785061110241
e0486,271,Death,outcome,1,3.00860376155e-05,4.11936893105e-05,0.000138819144967,3.41813433667e-05,0,-3.41813433667e-05
e0487,272,134,kai,0.5,0.136768359375,0.145164751686,0.100283641215,0.143684850474,0.0859565704596,-0.0577282800144
e0488,272,305,kai,0.5,0.136768359375,0.145164751686,0.100283641215,0.143684850474,0.0859565704596,-0.0577282800144
e0489,273,179,profile_choice,0.5,0.0326677192137,0.0259107382019,0.0439074440583,0.0107220853047,0.19389064307,0.183168557765
e0490,273,51,profile_choice,0.5,0.0326677192137,0.0532383178067,0.185356510815,0.0107220853047,0.19389064307,0.183168557765
e0491,274,331,forced,1,0.00435879128906,0.00316695650633,0.00670743538353,0.0043837332559,0.00417555589758,-0.00020817735832
e0492,275,345,random,0.5,0.125,0.125,0,0.130917810371,0.0815249883088,-0.0493928220622
e0493,275,74,random,0.5,0.125,0.125,0,0.131349993827,0.0783499658552,-0.0530000279718
e0494,276,213,forced,1,0.0569640216797,0.0585386811455,0.0718098642988,0.0572899823981,0.0545693612978,-0.0027206211003
e0495,277,113,forced,1,0.0440714000781,0.0424416869397,0.0486039712986,0.0457602874561,0.0316640409531,-0.014096246503
e0496,278,149,forced,1,0.0301530433315,0.040587725136,0.117515026113,0.0152276658762,0.139801869289,0.124574203413
e0497,279,112,random,0.7,0.026156484375,0.0208764067878,0.0389473807692,0.0272308951248,0.0182633588804,-0.0089675362444
e0498,279,96,random,0.3,0.011209921875,0.00894703148047,0.0166917346154,0.0114567858743,0.00939634310428,-0.00206044277002
e0499,280,327,profile_choice,0.5,0.0867693920386,0.0589149901667,0.0738951461369,0.0985804252753,0,-0.0985804252753
e0500,280,170,profile_choice,0.5,0.0867693920386,0.115781337546,0.335629390318,0.0834943991372,0.110829026559,0.0273346274218
e0501,281,311,profile_choice,0.5,0.149465625,0.140686687615,0.141697714286,0.153855525896,0.117215353222,-0.036640172674
e0502,281,77,profile_choice,0.5,0.149465625,0.158844708271,0.229382373626,0.156059170097,0.101026348943,-0.055032821154
e0503,282,11,forced,1,0.00807989855257,0.00833704852144,0.025278696599,0,0.0674386245074,0.0674386245074
e0504,283,123,combat,0.833,0.0569640216797,0.0623822725801,0.114411795366,0.0572899823981,0.0545693612978,-0.0027206211003
e0505,283,Death,combat,0.167,0.0114201580078,0.012506409989,0.0229372987108,0.0129746677563,0,-0.0129746677563
e0506,284,71,forced,1,0.0718947070949,0.0778646860656,0.141004674788,0.0469793031878,0.254934954811,0.207955651623
e0507,285,325,forced,1,0.04375,0.0355841554321,0.06,0.0453574791853,0.0319407036558,-0.0134167755295
e0508,286,Death,outcome,1,0.0179736767737,0.0205974264958,0.0507220923671,0.0204202502575,0,-0.0204202502575
e0509,287,13,profile_choice,0.5,0.0228778353711,0.0255171791064,0.0454536626536,0.0230087474,0.0219160941813,-0.0010926532187
e0510,287,330,profile_choice,0.5,0.0228778353711,0.0218698686633,0.0280724014453,0.0230087474,0.0219160941813,-0.0010926532187
e0511,288,129,forced,1,0.101849296289,0.110177140634,0.163570757556,0.0334286221788,0.604499672124,0.571071049945
e0512,289,139,forced,1,0.00807989855257,0.00833704852144,0.025278696599,0,0.0674386245074,0.0674386245074
e0513,290,140,forced,1,0.0102529296875,0.0139036807069,0.0404026303155,0.00997643250006,0.0122842077623,0.00230777526224
e0514,291,272,forced,1,0.0520625,0.0520625,0.062475,0.0546953444641,0.0327203892041,-0.02197495526
e0515,292,Death,outcome,1,0.00449341919343,0.00401005036282,0.00942492505445,0.00510506256436,0,-0.00510506256436
e0516,293,281,forced,1,0.17393125,0.168651629633,0.1875,0.180321898321,0.126982548862,-0.053339349459
e0517,294,230,random,0.3,0.0028072636411,0.00352788240896,0.0221256735099,0.000921390319165,0.0166617739389,0.0157403836197
e0518,294,190,random,0.4,0.00374301818813,0.00470384321195,0.0295008980133,0.00122852042555,0.0222156985853,0.0209871781598
e0519,294,321,random,0.3,0.0028072636411,0.00352788240896,0.0221256735099,0.000921390319165,0.0166617739389,0.0157403836197
e0520,295,185,profile_choice,0.5,0.0220357000391,0.0245159944355,0.0583297880684,0.0250351953616,0,-0.0250351953616
e0521,295,92,profile_choice,0.5,0.0220357000391,0.0179256925041,0.0364781163888,0.0221617931835,0.0211093606354,-0.0010524325481
e0522,296,90,forced,1,0.00904953281258,0.00817393599915,0.0218979583891,0.00560828744934,0.0343305359255,0.0287222484762
e0523,297,117,forced,1,0.0237199707031,0.0202536124686,0.0159623763228,0.0238557016165,0.0227228277271,-0.0011328738894
e0524,298,121,profile_choice,0.5,0.0683841796875,0.0725823758431,0.0501418206075,0.0727406405348,0.0363795741985,-0.0363610663363
e0525,298,38,profile_choice,0.5,0.0683841796875,0.0725823758431,0.0501418206075,0.0691477793436,0.0627744183236,-0.00637336102
e0526,299,227,profile_choice,0.5,7.22353844311e-05,9.89044161117e-05,0.000333299267627,6.30805350813e-05,0.000139491203322,7.64106682407e-05
e0527,299,95,profile_choice,0.5,7.22353844311e-05,6.38866065442e-05,0.000305067095014,3.64797770646e-05,0.000334912853115,0.00029843307605
e0528,300,13,forced,1,0.0616470970312,0.0595629266749,0.0670758214071,0.0619998553415,0.0590555689655,-0.002944286376
e0529,301,27,forced,1,0.0694166666667,0.0694166666668,0.0833000000003,0.0686018208218,0.0754029065789,0.0068010857571
e0530,302,110,random,0.3,0.01875,0.015250352328,0.0257142857143,0.0197500952271,0.0114028312051,-0.008347264022
e0531,302,285,random,0.7,0.04375,0.0355841554321,0.06,0.0453574791853,0.0319407036558,-0.0134167755295
e0532,303,237,kai,0.5,0.0875914200786,0.0975471284512,0.214158015737,0.0488506129684,0.372199566773,0.323348953805
e0533,303,72,kai,0.5,0.0875914200786,0.0975471284512,0.214158015737,0.0534664578599,0.338289404389,0.284822946529
e0534,304,2,forced,1,0.0569640216797,0.0517688921496,0.0874549234574,0.0572899823981,0.0545693612978,-0.0027206211003
e0535,305,105,forced,1,0.205152539063,0.208735512879,0.058903997045,0.215527275711,0.128934855689,-0.086592420022
e0536,306,Death,outcome,1,0.189656910229,0.157132249728,0.29857110926,0.215472972986,0,-0.215472972986
e0537,307,213,forced,1,0.0761581515918,0.0756886308028,0.127502522583,0.0765939453625,0.0729566060724,-0.0036373392901
e0538,308,122,kai,0.5,5.11607110233e-05,5.25401479274e-05,0.000183460520126,2.5836802106e-05,0.000237202028219,0.000211365226113
e0539,308,233,profile_choice,0.5,5.11607110233e-05,5.25401479274e-05,0.000183460520126,2.5836802106e-05,0.000237202028219,0.000211365226113
e0540,309,Death,outcome,1,0.0683841796875,0.0771980731583,0.151459916797,0.0776926212955,0,-0.0776926212955
e0541,310,37,forced,1,0.00923416977436,0.00940401628581,0.027160857307,0,0.0770727137227,0.0770727137227
e0542,311,324,kai,0.5,0.0747328125,0.0703433438073,0.070848857143,0.0763785724956,0.0626422873619,-0.0137362851337
e0543,311,279,profile_choice,0.25,0.03736640625,0.0298234382682,0.0556391153846,0.0386876809991,0.0276597019846,-0.0110279790145
e0544,311,47,profile_choice,0.25,0.03736640625,0.0405199055391,0.0944364619799,0.0387892724014,0.0269133638752,-0.0118759085262
e0545,312,299,forced,1,0.000144470768862,0.000162791022656,0.000518067123546,9.95603121459e-05,0.000474404056437,0.000374843744291
e0546,313,248,forced,1,0.0155631082031,0.0224454312078,0.0639516386634,0.0159058377222,0.0130452563431,-0.0028605813791
e0547,314,341,random,0.7,0.0184683395487,0.0188080325716,0.054321714614,0,0.154145427445,0.154145427445
e0548,314,98,random,0.3,0.00791500266374,0.00806058538784,0.0232807348346,0,0.066062326048,0.066062326048
e0549,315,213,forced,1,0.033178270835,0.0330272851192,0.0633132027163,0.0333681242315,0.0317835187025,-0.001584605529
e0550,316,331,forced,1,0.0101178886523,0.00735133003003,0.0155697026659,0.0101757854468,0.00969255163452,-0.00048323381228
e0551,317,61,forced,1,0.0195239941576,0.017578796676,0.0206285897965,0.00640809753129,0.115879524914,0.109471427383
e0552,318,129,forced,1,0.0429400967479,0.0546577534554,0.185011942935,0.0140936493703,0.254859634291,0.240765984921
e0553,319,157,forced,1,0.216836710704,0.231630848114,0.161419766265,0.201094404349,0.332487079677,0.131392675328
e0554,320,264,forced,1,0.121215926152,0.136632528476,0.327557765514,0.113211940105,0.180016963224,0.066805023119
e0555,321,273,forced,1,0.0353845527935,0.0498487954278,0.185108339731,0.0116137949833,0.210015693198,0.198401898215
e0556,322,17,profile_choice,0.5,0.0093416015625,0.00678730498571,0.0143751294118,0.0096999522899,0.00670898897646,-0.00299096331344
e0557,322,89,profile_choice,0.5,0.0093416015625,0.00678730498571,0.0143751294118,0.0096386807367,0.00715911855564,-0.00247956218106
e0558,323,290,profile_choice,0.5,0.0102529296875,0.0139036807069,0.0404026303155,0.00997643250006,0.0122842077623,0.00230777526224
e0559,323,140,profile_choice,0.5,0.0102529296875,0.0110867920258,0.0244150205761,0.00997643250006,0.0122842077623,0.00230777526224
e0560,324,33,profile_choice,0.5,0.03736640625,0.0418716344579,0.0768774857143,0.0381892862478,0.0313211436809,-0.0068681425669
e0561,324,248,profile_choice,0.5,0.03736640625,0.0284717093494,0.0187477548077,0.0381892862478,0.0313211436809,-0.0068681425669
e0562,325,349,forced,1,0.11143125,0.100271863381,0.181703076923,0.115525499485,0.0813529722113,-0.0341725272737
e0563,326,61,forced,1,0.0156191953261,0.0215118703164,0.061784148425,0.00512647802503,0.0927036199311,0.0875771419061
e0564,327,Death,outcome,1,0.0867693920386,0.0589149901667,0.0738951461369,0.0985804252753,0,-0.0985804252753
e0565,328,76,profile_choice,0.5,0.00270882691617,0.00269627407359,0.00666126522747,0.00136799163992,0.0125592319918,0.0111912403519
e0566,328,118,profile_choice,0.5,0.00270882691617,0.00193063596016,0.00714034948601,0.00136799163992,0.0125592319918,0.0111912403519
e0567,329,284,forced,1,0.0208143106191,0.0278034353057,0.114216771329,0.0136010264,0.073806481054,0.060205454654
e0568,330,315,profile_choice,0.5,0.033178270835,0.0330272851192,0.0633132027163,0.0333681242315,0.0317835187025,-0.001584605529
e0569,330,213,profile_choice,0.5,0.033178270835,0.0259674551991,0.0392067250357,0.0333681242315,0.0317835187025,-0.001584605529
e0570,331,170,profile_choice,0.5,0.173538784077,0.162286907488,0.214830105602,0.166988798274,0.221658053118,0.054669254844
e0571,331,280,profile_choice,0.5,0.173538784077,0.174696327713,0.32688499802,0.182074824412,0.110829026559,-0.071245797853
e0572,332,350,forced,1,0.0204072165732,0.0152673678182,0.03241080421,0,0.170328204837,0.170328204837
e0573,333,131,forced,1,0.25,0.25,0,0.260534022841,0.172612125513,-0.087921897328
e0574,334,48,profile_choice,0.25,0.0189364715004,0.017159359257,0.0195945852229,0.0195467268095,0.0144532496602,-0.0050934771493
e0575,334,73,profile_choice,0.25,0.0189364715004,0.017159359257,0.0195945852229,0.0195467268095,0.0144532496602,-0.0050934771493
e0576,334,162,profile_choice,0.5,0.0378729430008,0.0425115481824,0.084552166901,0.0410608272298,0.0144532496602,-0.0266075775696
e0577,335,121,forced,1,0.136768359375,0.145164751686,0.100283641215,0.14548128107,0.072759148397,-0.072722132673
e0578,336,117,combat,0.833,0.0197587355957,0.0168712591864,0.0132966594768,0.0198717994465,0.0189281154967,-0.0009436839498
e0579,336,Death,combat,0.167,0.00396123510742,0.00338235328226,0.0026657168459,0.0045004376812,0,-0.0045004376812
e0580,337,219,random,0.5,0.0195239941576,0.017578796676,0.0206285897965,0.0221815965504,0,-0.0221815965504
e0581,337,317,random,0.5,0.0195239941576,0.017578796676,0.0206285897965,0.00640809753129,0.115879524914,0.109471427383
e0582,338,113,forced,1,0.0440714000781,0.0424416869397,0.0486039712986,0.0457602874561,0.0316640409531,-0.014096246503
e0583,339,94,combat,0.20825,0.00082447944414,0.000704587406331,0.00220293239149,0.000281012229051,0.00481704460767,0.00453603237862
e0584,339,203,combat,0.20825,0.00082447944414,0.000704587406331,0.00220293239149,0.000608859829611,0.00240852230383,0.00179966247422
e0585,339,7,escape,0.5,0.00197954248293,0.00169168644977,0.00528915340096,0.000674699229415,0.0115655332717,0.0108908340423
e0586,339,Death,combat,0.0835,0.000330583594649,0.000282511637112,0.00088328861796,0.000375582571041,0,-0.000375582571041
e0587,340,193,combat,0.833,0.0329002109455,0.0454923309645,0.163273535583,0.019469678353,0.13156720514,0.112097526787
e0588,340,Death,combat,0.167,0.00659584060972,0.00912031124978,0.0327331097747,0.00749366518627,0,-0.00749366518627
e0589,341,310,kai,0.5,0.00923416977436,0.00940401628581,0.027160857307,0,0.0770727137227,0.0770727137227
e0590,341,210,profile_choice,0.25,0.00461708488718,0.00542780546941,0.0188216070792,0,0.0385363568613,0.0385363568613
e0591,341,37,profile_choice,0.25,0.00461708488718,0.0039762108164,0.00833925022782,0,0.0385363568613,0.0385363568613
e0592,342,123,combat,0.833,0.0569640216797,0.0546950897109,0.0444524853882,0.0572899823981,0.0545693612978,-0.0027206211003
e0593,342,Death,combat,0.167,0.0114201580078,0.0109652820909,0.00891184280891,0.0129746677563,0,-0.0129746677563
e0594,343,213,forced,1,0.0569640216797,0.0585386811455,0.0718098642988,0.0572899823981,0.0545693612978,-0.0027206211003
e0595,344,60,forced,1,0.00123671916621,0.000883525564869,0.00160552812823,0.00140506114526,0,-0.00140506114526
e0596,345,272,profile_choice,0.5,0.0625,0.0625,0.075,0.0656606776279,0.0392801791165,-0.0263804985114
e0597,345,19,profile_choice,0.5,0.0625,0.0625,0.075,0.0652571327426,0.0422448091923,-0.0230123235503
e0598,346,14,forced,1,0.0351484375,0.030463361463,0.0550000925926,0.0350946312501,0.035543723458,0.0004490922079
e0599,347,103,forced,1,0.0915113414844,0.0947740955395,0.0482899064139,0.0920349896,0.0876643767251,-0.0043706128749
e0600,348,95,forced,1,3.00860376155e-05,4.11936893105e-05,0.000138819144967,1.51938271474e-05,0.000139491203322,0.000124297376175
e0601,349,293,forced,1,0.17393125,0.168651629633,0.1875,0.180321898321,0.126982548862,-0.053339349459
e0602,350,Win,outcome,1,0.119811141043,0.132992146115,0.203950347203,0,1,1
